,RGIId,Farinotti Mean Thickness
56034,RGI60-04.02917,
56035,RGI60-04.02918,
56036,RGI60-04.02919,
56037,RGI60-04.02920,
56038,RGI60-04.02921,
56039,RGI60-04.02922,
56040,RGI60-04.02923,
56041,RGI60-04.02924,
56042,RGI60-04.02925,
56043,RGI60-04.02926,
56044,RGI60-04.02927,
56045,RGI60-04.02928,
56046,RGI60-04.02929,
56047,RGI60-04.02930,
56048,RGI60-04.02931,
56049,RGI60-04.02932,
56050,RGI60-04.02933,
56051,RGI60-04.02934,
56052,RGI60-04.02935,
56053,RGI60-04.02936,
56054,RGI60-04.02937,
56055,RGI60-04.02938,
56056,RGI60-04.02939,
56057,RGI60-04.02940,
56058,RGI60-04.02941,
56059,RGI60-04.02942,
56060,RGI60-04.02943,
56061,RGI60-04.02944,
56062,RGI60-04.02945,
56063,RGI60-04.02946,
56064,RGI60-04.02947,
56065,RGI60-04.02948,
56066,RGI60-04.02949,
56067,RGI60-04.02950,
56068,RGI60-04.02951,
56069,RGI60-04.02952,
56070,RGI60-04.02953,
56071,RGI60-04.02954,
56072,RGI60-04.02955,
56073,RGI60-04.02956,
56074,RGI60-04.02957,
56075,RGI60-04.02958,
56076,RGI60-04.02959,
56077,RGI60-04.02960,
56078,RGI60-04.02961,
56079,RGI60-04.02962,
56080,RGI60-04.02963,
56081,RGI60-04.02964,
56082,RGI60-04.02965,
56083,RGI60-04.02966,
56084,RGI60-04.02967,
56085,RGI60-04.02968,
56086,RGI60-04.02969,
56087,RGI60-04.02970,
56088,RGI60-04.02971,
56089,RGI60-04.02972,
56090,RGI60-04.02973,
56091,RGI60-04.02974,
56092,RGI60-04.02975,
56093,RGI60-04.02976,
56094,RGI60-04.02977,
56095,RGI60-04.02978,
56096,RGI60-04.02979,
56097,RGI60-04.02980,
56098,RGI60-04.02981,
56099,RGI60-04.02982,
56100,RGI60-04.02983,
56101,RGI60-04.02984,
56102,RGI60-04.02985,
56103,RGI60-04.02986,
56104,RGI60-04.02987,
56105,RGI60-04.02988,
56106,RGI60-04.02989,
56107,RGI60-04.02990,
56108,RGI60-04.02991,
56109,RGI60-04.02992,
56110,RGI60-04.02993,
56111,RGI60-04.02994,
56112,RGI60-04.02995,
56113,RGI60-04.02996,
56114,RGI60-04.02997,
56115,RGI60-04.02998,
56116,RGI60-04.02999,
56117,RGI60-04.03000,
56118,RGI60-04.03001,
56119,RGI60-04.03002,
56120,RGI60-04.03003,
56121,RGI60-04.03004,
56122,RGI60-04.03005,
56123,RGI60-04.03006,
56124,RGI60-04.03007,
56125,RGI60-04.03008,
56126,RGI60-04.03009,
56127,RGI60-04.03010,
56128,RGI60-04.03011,
56129,RGI60-04.03012,
56130,RGI60-04.03013,
56131,RGI60-04.03014,
56132,RGI60-04.03015,
56133,RGI60-04.03016,
56134,RGI60-04.03017,
56135,RGI60-04.03018,
56136,RGI60-04.03019,
56137,RGI60-04.03020,
56138,RGI60-04.03021,
56139,RGI60-04.03022,
56140,RGI60-04.03023,
56141,RGI60-04.03024,
56142,RGI60-04.03025,
56143,RGI60-04.03026,
56144,RGI60-04.03027,
56145,RGI60-04.03028,
56146,RGI60-04.03029,
56147,RGI60-04.03030,
56148,RGI60-04.03031,
56149,RGI60-04.03032,
56150,RGI60-04.03033,
56151,RGI60-04.03034,
56152,RGI60-04.03035,
56153,RGI60-04.03036,
56154,RGI60-04.03037,
56155,RGI60-04.03038,
56156,RGI60-04.03039,
56157,RGI60-04.03040,
56158,RGI60-04.03041,
56159,RGI60-04.03042,
56160,RGI60-04.03043,
56161,RGI60-04.03044,
56162,RGI60-04.03045,
56163,RGI60-04.03046,
56164,RGI60-04.03047,
56165,RGI60-04.03048,
56166,RGI60-04.03049,
56167,RGI60-04.03050,
56168,RGI60-04.03051,
56169,RGI60-04.03052,
56170,RGI60-04.03053,
56171,RGI60-04.03054,
56172,RGI60-04.03055,
56173,RGI60-04.03056,
56174,RGI60-04.03057,
56175,RGI60-04.03058,
56176,RGI60-04.03059,
56177,RGI60-04.03060,
56178,RGI60-04.03061,
56179,RGI60-04.03062,
56180,RGI60-04.03063,
56181,RGI60-04.03064,
56182,RGI60-04.03065,
56183,RGI60-04.03066,
56184,RGI60-04.03067,
56185,RGI60-04.03068,
56186,RGI60-04.03069,
56187,RGI60-04.03070,
56188,RGI60-04.03071,
56189,RGI60-04.03072,
56190,RGI60-04.03073,
56191,RGI60-04.03074,
56192,RGI60-04.03075,
56193,RGI60-04.03076,
56194,RGI60-04.03077,
56195,RGI60-04.03078,
56196,RGI60-04.03079,
56197,RGI60-04.03080,
56198,RGI60-04.03081,
56199,RGI60-04.03082,
56200,RGI60-04.03083,
56201,RGI60-04.03084,
56202,RGI60-04.03085,
56203,RGI60-04.03086,
56204,RGI60-04.03087,
56205,RGI60-04.03088,
56206,RGI60-04.03089,
56207,RGI60-04.03090,
56208,RGI60-04.03091,
56209,RGI60-04.03092,
56210,RGI60-04.03093,
56211,RGI60-04.03094,
56212,RGI60-04.03095,
56213,RGI60-04.03096,
56214,RGI60-04.03097,
56215,RGI60-04.03098,
56216,RGI60-04.03099,
56217,RGI60-04.03100,
56218,RGI60-04.03101,
56219,RGI60-04.03102,
56220,RGI60-04.03103,
56221,RGI60-04.03104,
56222,RGI60-04.03105,
56223,RGI60-04.03106,
56224,RGI60-04.03107,
56225,RGI60-04.03108,
56226,RGI60-04.03109,
56227,RGI60-04.03110,
56228,RGI60-04.03111,
56229,RGI60-04.03112,
56230,RGI60-04.03113,
56231,RGI60-04.03114,
56232,RGI60-04.03115,
56233,RGI60-04.03116,
56234,RGI60-04.03117,
56235,RGI60-04.03118,
56236,RGI60-04.03119,
56237,RGI60-04.03120,
56238,RGI60-04.03121,
56239,RGI60-04.03122,
56240,RGI60-04.03123,
56241,RGI60-04.03124,
56242,RGI60-04.03125,
56243,RGI60-04.03126,
56244,RGI60-04.03127,
56245,RGI60-04.03128,
56246,RGI60-04.03129,
56247,RGI60-04.03130,
56248,RGI60-04.03131,
56249,RGI60-04.03132,
56250,RGI60-04.03133,
56251,RGI60-04.03134,
56252,RGI60-04.03135,
56253,RGI60-04.03136,
56254,RGI60-04.03137,
56255,RGI60-04.03138,
56256,RGI60-04.03139,
56257,RGI60-04.03140,
56258,RGI60-04.03141,
56259,RGI60-04.03142,
56260,RGI60-04.03143,
56261,RGI60-04.03144,
56262,RGI60-04.03145,
56263,RGI60-04.03146,
56264,RGI60-04.03147,
56265,RGI60-04.03148,
56266,RGI60-04.03149,
56267,RGI60-04.03150,
56268,RGI60-04.03151,
56269,RGI60-04.03152,
56270,RGI60-04.03153,
56271,RGI60-04.03154,
56272,RGI60-04.03155,
56273,RGI60-04.03156,
56274,RGI60-04.03157,
56275,RGI60-04.03158,
56276,RGI60-04.03159,
56277,RGI60-04.03160,
56278,RGI60-04.03161,
56279,RGI60-04.03162,
56280,RGI60-04.03163,
56281,RGI60-04.03164,
56282,RGI60-04.03165,
56283,RGI60-04.03166,
56284,RGI60-04.03167,
56285,RGI60-04.03168,
56286,RGI60-04.03169,
56287,RGI60-04.03170,
56288,RGI60-04.03171,
56289,RGI60-04.03172,
56290,RGI60-04.03173,
56291,RGI60-04.03174,
56292,RGI60-04.03175,
56293,RGI60-04.03176,
56294,RGI60-04.03177,
56295,RGI60-04.03178,
56296,RGI60-04.03179,
56297,RGI60-04.03180,
56298,RGI60-04.03181,
56299,RGI60-04.03182,
56300,RGI60-04.03183,
56301,RGI60-04.03184,
56302,RGI60-04.03185,
56303,RGI60-04.03186,
56304,RGI60-04.03187,
56305,RGI60-04.03188,
56306,RGI60-04.03189,
56307,RGI60-04.03190,
56308,RGI60-04.03191,
56309,RGI60-04.03192,
56310,RGI60-04.03193,
56311,RGI60-04.03194,
56312,RGI60-04.03195,
56313,RGI60-04.03196,
56314,RGI60-04.03197,
56315,RGI60-04.03198,
56316,RGI60-04.03199,
56317,RGI60-04.03200,
56318,RGI60-04.03201,
56319,RGI60-04.03202,
56320,RGI60-04.03203,
56321,RGI60-04.03204,
56322,RGI60-04.03205,
56323,RGI60-04.03206,
56324,RGI60-04.03207,
56325,RGI60-04.03208,
56326,RGI60-04.03209,
56327,RGI60-04.03210,
56328,RGI60-04.03211,
56329,RGI60-04.03212,
56330,RGI60-04.03213,
56331,RGI60-04.03214,
56332,RGI60-04.03215,
56333,RGI60-04.03216,
56334,RGI60-04.03217,
56335,RGI60-04.03218,
56336,RGI60-04.03219,
56337,RGI60-04.03220,
56338,RGI60-04.03221,
56339,RGI60-04.03222,
56340,RGI60-04.03223,
56341,RGI60-04.03224,
56342,RGI60-04.03225,
56343,RGI60-04.03226,
56344,RGI60-04.03227,
56345,RGI60-04.03228,
56346,RGI60-04.03229,
56347,RGI60-04.03230,
56348,RGI60-04.03231,
56349,RGI60-04.03232,
56350,RGI60-04.03233,
56351,RGI60-04.03234,
56352,RGI60-04.03235,
56353,RGI60-04.03236,
56354,RGI60-04.03237,
56355,RGI60-04.03238,
56356,RGI60-04.03239,
56357,RGI60-04.03240,
56358,RGI60-04.03241,
56359,RGI60-04.03242,
56360,RGI60-04.03243,
56361,RGI60-04.03244,
56362,RGI60-04.03245,
56363,RGI60-04.03246,
56364,RGI60-04.03247,
56365,RGI60-04.03248,
56366,RGI60-04.03249,
56367,RGI60-04.03250,
56368,RGI60-04.03251,
56369,RGI60-04.03252,
56370,RGI60-04.03253,
56371,RGI60-04.03254,
56372,RGI60-04.03255,
56373,RGI60-04.03256,
56374,RGI60-04.03257,
56375,RGI60-04.03258,
56376,RGI60-04.03259,
56377,RGI60-04.03260,
56378,RGI60-04.03261,
56379,RGI60-04.03262,
56380,RGI60-04.03263,
56381,RGI60-04.03264,
56382,RGI60-04.03265,
56383,RGI60-04.03266,
56384,RGI60-04.03267,
56385,RGI60-04.03268,
56386,RGI60-04.03269,
56387,RGI60-04.03270,
56388,RGI60-04.03271,
56389,RGI60-04.03272,
56390,RGI60-04.03273,
56391,RGI60-04.03274,
56392,RGI60-04.03275,
56393,RGI60-04.03276,
56394,RGI60-04.03277,
56395,RGI60-04.03278,
56396,RGI60-04.03279,
56397,RGI60-04.03280,
56398,RGI60-04.03281,
56399,RGI60-04.03282,
56400,RGI60-04.03283,
56401,RGI60-04.03284,
56402,RGI60-04.03285,
56403,RGI60-04.03286,
56404,RGI60-04.03287,
56405,RGI60-04.03288,
56406,RGI60-04.03289,
56407,RGI60-04.03290,
56408,RGI60-04.03291,
56409,RGI60-04.03292,
56410,RGI60-04.03293,
56411,RGI60-04.03294,
56412,RGI60-04.03295,
56413,RGI60-04.03296,
56414,RGI60-04.03297,
56415,RGI60-04.03298,
56416,RGI60-04.03299,
56417,RGI60-04.03300,
56418,RGI60-04.03301,
56419,RGI60-04.03302,
56420,RGI60-04.03303,
56421,RGI60-04.03304,
56422,RGI60-04.03305,
56423,RGI60-04.03306,
56424,RGI60-04.03307,
56425,RGI60-04.03308,
56426,RGI60-04.03309,
56427,RGI60-04.03310,
56428,RGI60-04.03311,
56429,RGI60-04.03312,
56430,RGI60-04.03313,
56431,RGI60-04.03314,
56432,RGI60-04.03315,
56433,RGI60-04.03316,
56434,RGI60-04.03317,
56435,RGI60-04.03318,
56436,RGI60-04.03319,
56437,RGI60-04.03320,
56438,RGI60-04.03321,
56439,RGI60-04.03322,
56440,RGI60-04.03323,
56441,RGI60-04.03324,
56442,RGI60-04.03325,
56443,RGI60-04.03326,
56444,RGI60-04.03327,
56445,RGI60-04.03328,
56446,RGI60-04.03329,
56447,RGI60-04.03330,
56448,RGI60-04.03331,
56449,RGI60-04.03332,
56450,RGI60-04.03333,
56451,RGI60-04.03334,
56452,RGI60-04.03335,
56453,RGI60-04.03336,
56454,RGI60-04.03337,
56455,RGI60-04.03338,
56456,RGI60-04.03339,
56457,RGI60-04.03340,
56458,RGI60-04.03341,
56459,RGI60-04.03342,
56460,RGI60-04.03343,
56461,RGI60-04.03344,
56462,RGI60-04.03345,
56463,RGI60-04.03346,
56464,RGI60-04.03347,
56465,RGI60-04.03348,
56466,RGI60-04.03349,
56467,RGI60-04.03350,
56468,RGI60-04.03351,
56469,RGI60-04.03352,
56470,RGI60-04.03353,
56471,RGI60-04.03354,
56472,RGI60-04.03355,
56473,RGI60-04.03356,
56474,RGI60-04.03357,
56475,RGI60-04.03358,
56476,RGI60-04.03359,
56477,RGI60-04.03360,
56478,RGI60-04.03361,
56479,RGI60-04.03362,
56480,RGI60-04.03363,
56481,RGI60-04.03364,
56482,RGI60-04.03365,
56483,RGI60-04.03366,
56484,RGI60-04.03367,
56485,RGI60-04.03368,
56486,RGI60-04.03369,
56487,RGI60-04.03370,
56488,RGI60-04.03371,
56489,RGI60-04.03372,
56490,RGI60-04.03373,
56491,RGI60-04.03374,
56492,RGI60-04.03375,
56493,RGI60-04.03376,
56494,RGI60-04.03377,
56495,RGI60-04.03378,
56496,RGI60-04.03379,
56497,RGI60-04.03380,
56498,RGI60-04.03381,
56499,RGI60-04.03382,
56500,RGI60-04.03383,
56501,RGI60-04.03384,
56502,RGI60-04.03385,
56503,RGI60-04.03386,
56504,RGI60-04.03387,
56505,RGI60-04.03388,
56506,RGI60-04.03389,
56507,RGI60-04.03390,
56508,RGI60-04.03391,
56509,RGI60-04.03392,
56510,RGI60-04.03393,
56511,RGI60-04.03394,
56512,RGI60-04.03395,
56513,RGI60-04.03396,
56514,RGI60-04.03397,
56515,RGI60-04.03398,
56516,RGI60-04.03399,
56517,RGI60-04.03400,
56518,RGI60-04.03401,
56519,RGI60-04.03402,
56520,RGI60-04.03403,
56521,RGI60-04.03404,
56522,RGI60-04.03405,
56523,RGI60-04.03406,
56524,RGI60-04.03407,
56525,RGI60-04.03408,
56526,RGI60-04.03409,
56527,RGI60-04.03410,
56528,RGI60-04.03411,
56529,RGI60-04.03412,
56530,RGI60-04.03413,
56531,RGI60-04.03414,
56532,RGI60-04.03415,
56533,RGI60-04.03416,
56534,RGI60-04.03417,
56535,RGI60-04.03418,
56536,RGI60-04.03419,
56537,RGI60-04.03420,
56538,RGI60-04.03421,
56539,RGI60-04.03422,
56540,RGI60-04.03423,
56541,RGI60-04.03424,
56542,RGI60-04.03425,
56543,RGI60-04.03426,
56544,RGI60-04.03427,
56545,RGI60-04.03428,
56546,RGI60-04.03429,
56547,RGI60-04.03430,
56548,RGI60-04.03431,
56549,RGI60-04.03432,
56550,RGI60-04.03433,
56551,RGI60-04.03434,
56552,RGI60-04.03435,
56553,RGI60-04.03436,
56554,RGI60-04.03437,
56555,RGI60-04.03438,
56556,RGI60-04.03439,
56557,RGI60-04.03440,
56558,RGI60-04.03441,
56559,RGI60-04.03442,
56560,RGI60-04.03443,
56561,RGI60-04.03444,
56562,RGI60-04.03445,
56563,RGI60-04.03446,
56564,RGI60-04.03447,
56565,RGI60-04.03448,
56566,RGI60-04.03449,
56567,RGI60-04.03450,
56568,RGI60-04.03451,
56569,RGI60-04.03452,
56570,RGI60-04.03453,
56571,RGI60-04.03454,
56572,RGI60-04.03455,
56573,RGI60-04.03456,
56574,RGI60-04.03457,
56575,RGI60-04.03458,
56576,RGI60-04.03459,
56577,RGI60-04.03460,
56578,RGI60-04.03461,
56579,RGI60-04.03462,
56580,RGI60-04.03463,
56581,RGI60-04.03464,
56582,RGI60-04.03465,
56583,RGI60-04.03466,
56584,RGI60-04.03467,
56585,RGI60-04.03468,
56586,RGI60-04.03469,
56587,RGI60-04.03470,
56588,RGI60-04.03471,
56589,RGI60-04.03472,
56590,RGI60-04.03473,
56591,RGI60-04.03474,
56592,RGI60-04.03475,
56593,RGI60-04.03476,
56594,RGI60-04.03477,
56595,RGI60-04.03478,
56596,RGI60-04.03479,
56597,RGI60-04.03480,
56598,RGI60-04.03481,
56599,RGI60-04.03482,
56600,RGI60-04.03483,
56601,RGI60-04.03484,
56602,RGI60-04.03485,
56603,RGI60-04.03486,
56604,RGI60-04.03487,
56605,RGI60-04.03488,
56606,RGI60-04.03489,
56607,RGI60-04.03490,
56608,RGI60-04.03491,
56609,RGI60-04.03492,
56610,RGI60-04.03493,
56611,RGI60-04.03494,
56612,RGI60-04.03495,
56613,RGI60-04.03496,
56614,RGI60-04.03497,
56615,RGI60-04.03498,
56616,RGI60-04.03499,
56617,RGI60-04.03500,
56618,RGI60-04.03501,
56619,RGI60-04.03502,
56620,RGI60-04.03503,
56621,RGI60-04.03504,
56622,RGI60-04.03505,
56623,RGI60-04.03506,
56624,RGI60-04.03507,
56625,RGI60-04.03508,
56626,RGI60-04.03509,
56627,RGI60-04.03510,
56628,RGI60-04.03511,
56629,RGI60-04.03512,
56630,RGI60-04.03513,
56631,RGI60-04.03514,
56632,RGI60-04.03515,
56633,RGI60-04.03516,
56634,RGI60-04.03517,
56635,RGI60-04.03518,
56636,RGI60-04.03519,
56637,RGI60-04.03520,
56638,RGI60-04.03521,
56639,RGI60-04.03522,
56640,RGI60-04.03523,
56641,RGI60-04.03524,
56642,RGI60-04.03525,
56643,RGI60-04.03526,
56644,RGI60-04.03527,
56645,RGI60-04.03528,
56646,RGI60-04.03529,
56647,RGI60-04.03530,
56648,RGI60-04.03531,
56649,RGI60-04.03532,
56650,RGI60-04.03533,
56651,RGI60-04.03534,
56652,RGI60-04.03535,
56653,RGI60-04.03536,
56654,RGI60-04.03537,
56655,RGI60-04.03538,
56656,RGI60-04.03539,
56657,RGI60-04.03540,
56658,RGI60-04.03541,
56659,RGI60-04.03542,
56660,RGI60-04.03543,
56661,RGI60-04.03544,
56662,RGI60-04.03545,
56663,RGI60-04.03546,
56664,RGI60-04.03547,
56665,RGI60-04.03548,
56666,RGI60-04.03549,
56667,RGI60-04.03550,
56668,RGI60-04.03551,
56669,RGI60-04.03552,
56670,RGI60-04.03553,
56671,RGI60-04.03554,
56672,RGI60-04.03555,
56673,RGI60-04.03556,
56674,RGI60-04.03557,
56675,RGI60-04.03558,
56676,RGI60-04.03559,
56677,RGI60-04.03560,
56678,RGI60-04.03561,
56679,RGI60-04.03562,
56680,RGI60-04.03563,
56681,RGI60-04.03564,
56682,RGI60-04.03565,
56683,RGI60-04.03566,
56684,RGI60-04.03567,
56685,RGI60-04.03568,
56686,RGI60-04.03569,
56687,RGI60-04.03570,
56688,RGI60-04.03571,
56689,RGI60-04.03572,
56690,RGI60-04.03573,
56691,RGI60-04.03574,
56692,RGI60-04.03575,
56693,RGI60-04.03576,
56694,RGI60-04.03577,
56695,RGI60-04.03578,
56696,RGI60-04.03579,
56697,RGI60-04.03580,
56698,RGI60-04.03581,
56699,RGI60-04.03582,
56700,RGI60-04.03583,
56701,RGI60-04.03584,
56702,RGI60-04.03585,
56703,RGI60-04.03586,
56704,RGI60-04.03587,
56705,RGI60-04.03588,
56706,RGI60-04.03589,
56707,RGI60-04.03590,
56708,RGI60-04.03591,
56709,RGI60-04.03592,
56710,RGI60-04.03593,
56711,RGI60-04.03594,
56712,RGI60-04.03595,
56713,RGI60-04.03596,
56714,RGI60-04.03597,
56715,RGI60-04.03598,
56716,RGI60-04.03599,
56717,RGI60-04.03600,
56718,RGI60-04.03601,
56719,RGI60-04.03602,
56720,RGI60-04.03603,
56721,RGI60-04.03604,
56722,RGI60-04.03605,
56723,RGI60-04.03606,
56724,RGI60-04.03607,
56725,RGI60-04.03608,
56726,RGI60-04.03609,
56727,RGI60-04.03610,
56728,RGI60-04.03611,
56729,RGI60-04.03612,
56730,RGI60-04.03613,
56731,RGI60-04.03614,
56732,RGI60-04.03615,
56733,RGI60-04.03616,
56734,RGI60-04.03617,
56735,RGI60-04.03618,
56736,RGI60-04.03619,
56737,RGI60-04.03620,
56738,RGI60-04.03621,
56739,RGI60-04.03622,
56740,RGI60-04.03623,
56741,RGI60-04.03624,
56742,RGI60-04.03625,
56743,RGI60-04.03626,
56744,RGI60-04.03627,
56745,RGI60-04.03628,
56746,RGI60-04.03629,
56747,RGI60-04.03630,
56748,RGI60-04.03631,
56749,RGI60-04.03632,
56750,RGI60-04.03633,
56751,RGI60-04.03634,
56752,RGI60-04.03635,
56753,RGI60-04.03636,
56754,RGI60-04.03637,
56755,RGI60-04.03638,
56756,RGI60-04.03639,
56757,RGI60-04.03640,
56758,RGI60-04.03641,
56759,RGI60-04.03642,
56760,RGI60-04.03643,
56761,RGI60-04.03644,
56762,RGI60-04.03645,
56763,RGI60-04.03646,
56764,RGI60-04.03647,
56765,RGI60-04.03648,
56766,RGI60-04.03649,
56767,RGI60-04.03650,
56768,RGI60-04.03651,
56769,RGI60-04.03652,
56770,RGI60-04.03653,
56771,RGI60-04.03654,
56772,RGI60-04.03655,
56773,RGI60-04.03656,
56774,RGI60-04.03657,
56775,RGI60-04.03658,
56776,RGI60-04.03659,
56777,RGI60-04.03660,
56778,RGI60-04.03661,
56779,RGI60-04.03662,
56780,RGI60-04.03663,
56781,RGI60-04.03664,
56782,RGI60-04.03665,
56783,RGI60-04.03666,
56784,RGI60-04.03667,
56785,RGI60-04.03668,
56786,RGI60-04.03669,
56787,RGI60-04.03670,
56788,RGI60-04.03671,
56789,RGI60-04.03672,
56790,RGI60-04.03673,
56791,RGI60-04.03674,
56792,RGI60-04.03675,
56793,RGI60-04.03676,
56794,RGI60-04.03677,
56795,RGI60-04.03678,
56796,RGI60-04.03679,
56797,RGI60-04.03680,
56798,RGI60-04.03681,
56799,RGI60-04.03682,
56800,RGI60-04.03683,
56801,RGI60-04.03684,
56802,RGI60-04.03685,
56803,RGI60-04.03686,
56804,RGI60-04.03687,
56805,RGI60-04.03688,
56806,RGI60-04.03689,
56807,RGI60-04.03690,
56808,RGI60-04.03691,
56809,RGI60-04.03692,
56810,RGI60-04.03693,
56811,RGI60-04.03694,
56812,RGI60-04.03695,
56813,RGI60-04.03696,
56814,RGI60-04.03697,
56815,RGI60-04.03698,
56816,RGI60-04.03699,
56817,RGI60-04.03700,
56818,RGI60-04.03701,
56819,RGI60-04.03702,
56820,RGI60-04.03703,
56821,RGI60-04.03704,
56822,RGI60-04.03705,
56823,RGI60-04.03706,
56824,RGI60-04.03707,
56825,RGI60-04.03708,
56826,RGI60-04.03709,
56827,RGI60-04.03710,
56828,RGI60-04.03711,
56829,RGI60-04.03712,
56830,RGI60-04.03713,
56831,RGI60-04.03714,
56832,RGI60-04.03715,
56833,RGI60-04.03716,
56834,RGI60-04.03717,
56835,RGI60-04.03718,
56836,RGI60-04.03719,
56837,RGI60-04.03720,
56838,RGI60-04.03721,
56839,RGI60-04.03722,
56840,RGI60-04.03723,
56841,RGI60-04.03724,
56842,RGI60-04.03725,
56843,RGI60-04.03726,
56844,RGI60-04.03727,
56845,RGI60-04.03728,
56846,RGI60-04.03729,
56847,RGI60-04.03730,
56848,RGI60-04.03731,
56849,RGI60-04.03732,
56850,RGI60-04.03733,
56851,RGI60-04.03734,
56852,RGI60-04.03735,
56853,RGI60-04.03736,
56854,RGI60-04.03737,
56855,RGI60-04.03738,
56856,RGI60-04.03739,
56857,RGI60-04.03740,
56858,RGI60-04.03741,
56859,RGI60-04.03742,
56860,RGI60-04.03743,
56861,RGI60-04.03744,
56862,RGI60-04.03745,
56863,RGI60-04.03746,
56864,RGI60-04.03747,
56865,RGI60-04.03748,
56866,RGI60-04.03749,
56867,RGI60-04.03750,
56868,RGI60-04.03751,
56869,RGI60-04.03752,
56870,RGI60-04.03753,
56871,RGI60-04.03754,
56872,RGI60-04.03755,
56873,RGI60-04.03756,
56874,RGI60-04.03757,
56875,RGI60-04.03758,
56876,RGI60-04.03759,
56877,RGI60-04.03760,
56878,RGI60-04.03761,
56879,RGI60-04.03762,
56880,RGI60-04.03763,
56881,RGI60-04.03764,
56882,RGI60-04.03765,
56883,RGI60-04.03766,
56884,RGI60-04.03767,
56885,RGI60-04.03768,
56886,RGI60-04.03769,
56887,RGI60-04.03770,
56888,RGI60-04.03771,
56889,RGI60-04.03772,
56890,RGI60-04.03773,
56891,RGI60-04.03774,
56892,RGI60-04.03775,
56893,RGI60-04.03776,
56894,RGI60-04.03777,
56895,RGI60-04.03778,
56896,RGI60-04.03779,
56897,RGI60-04.03780,
56898,RGI60-04.03781,
56899,RGI60-04.03782,
56900,RGI60-04.03783,
56901,RGI60-04.03784,
56902,RGI60-04.03785,
56903,RGI60-04.03786,
56904,RGI60-04.03787,
56905,RGI60-04.03788,
56906,RGI60-04.03789,
56907,RGI60-04.03790,
56908,RGI60-04.03791,
56909,RGI60-04.03792,
56910,RGI60-04.03793,
56911,RGI60-04.03794,
56912,RGI60-04.03795,
56913,RGI60-04.03796,
56914,RGI60-04.03797,
56915,RGI60-04.03798,
56916,RGI60-04.03799,
56917,RGI60-04.03800,
56918,RGI60-04.03801,
56919,RGI60-04.03802,
56920,RGI60-04.03803,
56921,RGI60-04.03804,
56922,RGI60-04.03805,
56923,RGI60-04.03806,
56924,RGI60-04.03807,
56925,RGI60-04.03808,
56926,RGI60-04.03809,
56927,RGI60-04.03810,
56928,RGI60-04.03811,
56929,RGI60-04.03812,
56930,RGI60-04.03813,
56931,RGI60-04.03814,
56932,RGI60-04.03815,
56933,RGI60-04.03816,
56934,RGI60-04.03817,
56935,RGI60-04.03818,
56936,RGI60-04.03819,
56937,RGI60-04.03820,
56938,RGI60-04.03821,
56939,RGI60-04.03822,
56940,RGI60-04.03823,
56941,RGI60-04.03824,
56942,RGI60-04.03825,
56943,RGI60-04.03826,
56944,RGI60-04.03827,
56945,RGI60-04.03828,
56946,RGI60-04.03829,
56947,RGI60-04.03830,
56948,RGI60-04.03831,
56949,RGI60-04.03832,
56950,RGI60-04.03833,
56951,RGI60-04.03834,
56952,RGI60-04.03835,
56953,RGI60-04.03836,
56954,RGI60-04.03837,
56955,RGI60-04.03838,
56956,RGI60-04.03839,
56957,RGI60-04.03840,
56958,RGI60-04.03841,
56959,RGI60-04.03842,
56960,RGI60-04.03843,
56961,RGI60-04.03844,
56962,RGI60-04.03845,
56963,RGI60-04.03846,
56964,RGI60-04.03847,
56965,RGI60-04.03848,
56966,RGI60-04.03849,
56967,RGI60-04.03850,
56968,RGI60-04.03851,
56969,RGI60-04.03852,
56970,RGI60-04.03853,
56971,RGI60-04.03854,
56972,RGI60-04.03855,
56973,RGI60-04.03856,
56974,RGI60-04.03857,
56975,RGI60-04.03858,
56976,RGI60-04.03859,
56977,RGI60-04.03860,
56978,RGI60-04.03861,
56979,RGI60-04.03862,
56980,RGI60-04.03863,
56981,RGI60-04.03864,
56982,RGI60-04.03865,
56983,RGI60-04.03866,
56984,RGI60-04.03867,
56985,RGI60-04.03868,
56986,RGI60-04.03869,
56987,RGI60-04.03870,
56988,RGI60-04.03871,
56989,RGI60-04.03872,
56990,RGI60-04.03873,
56991,RGI60-04.03874,
56992,RGI60-04.03875,
56993,RGI60-04.03876,
56994,RGI60-04.03877,
56995,RGI60-04.03878,
56996,RGI60-04.03879,
56997,RGI60-04.03880,
56998,RGI60-04.03881,
56999,RGI60-04.03882,
57000,RGI60-04.03883,
57001,RGI60-04.03884,
57002,RGI60-04.03885,
57003,RGI60-04.03886,
57004,RGI60-04.03887,
57005,RGI60-04.03888,
57006,RGI60-04.03889,
57007,RGI60-04.03890,
57008,RGI60-04.03891,
57009,RGI60-04.03892,
57010,RGI60-04.03893,
57011,RGI60-04.03894,
57012,RGI60-04.03895,
57013,RGI60-04.03896,
57014,RGI60-04.03897,
57015,RGI60-04.03898,
57016,RGI60-04.03899,
57017,RGI60-04.03900,
57018,RGI60-04.03901,
57019,RGI60-04.03902,
57020,RGI60-04.03903,
57021,RGI60-04.03904,
57022,RGI60-04.03905,
57023,RGI60-04.03906,
57024,RGI60-04.03907,
57025,RGI60-04.03908,
57026,RGI60-04.03909,
57027,RGI60-04.03910,
57028,RGI60-04.03911,
57029,RGI60-04.03912,
57030,RGI60-04.03913,
57031,RGI60-04.03914,
