,RGIId,Mean Thickness,Median Thickness,Thickness Std Dev,Weighted Mean Thickness,Model Variance,Weighted Volume (km3),Lower Bound,Upper Bound,Shapiro-Wilk statistic,Shapiro-Wilk p_value,IQR,Total estimates,region,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Farinotti Mean Thickness,Farinotti Shapiro-Wilk statistic,Farinotti Shapiro-Wilk p_value,Farinotti Median Thickness,Farinotti Thickness STD,Farinotti Skew,Farinotti Volume (km3),Thickness,Residual,Percent Residual,Farinotti Residual,Farinotti PercentResidual
235,RGI60-10.02461,63.555369071801245,63.925797,6.363980667953214,63.56472251429495,40.49018776818359,0.35678878747273757,5.9042571518012394,5.945790688198748,0.9870473742485046,9.200221237350609e-19,7.781475000000007,4025.0,10,49.737232208,87.912254333,18.6,2705,3137,3688,5.613,35,4966,60.10045,0.9574952125549316,4.203895392974451e-45,59.025257,9.125858,0.3666656555128157,0.33734382585,53.0,10.56472251429495,0.19933438706216886,7.100450000000002,0.13397075471698117
236,RGI60-10.02464,50.12115527254658,50.08695,6.060431063283773,50.13641497337528,36.71969949898313,0.03228785124285368,5.634209448546578,5.833273279453422,0.9919524788856506,2.6065663570693648e-14,7.596969999999999,4025.0,10,49.726654053,88.031143188,19.4,2947,3102,3405,0.644,44,1491,29.969955,0.9705964922904968,1.2002852596386393e-13,32.252563,5.145068,0.4478511561971727,0.01930065102,51.0,-0.8635850266247189,-0.016933039737739585,-21.030045,-0.4123538235294118
237,RGI60-10.02659,57.86428323776398,57.869392,7.189984130520542,57.87576943228959,51.6830281022808,0.13803371009601065,7.6989568457639805,7.161908122236021,0.9970149397850036,3.864427924327174e-07,9.66469,4025.0,10,48.662528992,90.845092773,18.1,3056,3771,4126,2.385,344,3594,54.332047,0.9662957191467284,4.539239633180521e-29,55.40324,5.8125114,0.2399667312320651,0.129581932095,68.0,-10.124230567710413,-0.1488857436428002,-13.667952999999997,-0.20099930882352937
238,RGI60-10.03264,78.65741913937889,79.71826,14.203082399394244,78.68449079989801,201.67743099810824,0.3088366263895997,13.586609699378883,13.85049054062111,0.9857571125030518,9.921217191658084e-20,17.605819999999994,4025.0,10,62.588794708,140.865356445,17.3,2076,2420,2631,3.925,345,3593,46.94078,0.9745290279388428,5.611408599504795e-32,49.534943,4.802007,-0.3435160589325599,0.18424256149999996,76.0,2.6844907998980148,0.03532224736707914,-29.059220000000003,-0.38235815789473687
239,RGI60-10.05085,45.91882782447205,45.93339,6.473875675557967,45.889494562572025,41.900653575310926,0.004956065412757778,5.867239488472045,5.766143831527955,0.989961564540863,2.691910146345773e-16,7.744926999999997,4025.0,10,67.636535645,65.780105591,25.6,460,548,657,0.108,106,562,16.54772,0.9565057754516602,3.2167572499020025e-05,16.396904,1.9134707,0.3501471375375162,0.00178715376,63.0,-17.110505437427975,-0.27159532440361867,-46.45228,-0.7373377777777778
240,RGI60-10.05087,47.89904373341614,48.00904,5.12095048642956,47.88439850261819,26.21761857169682,0.026432187973445244,4.604155677416145,4.559676794583858,0.9842029809951782,8.160437242042522e-21,6.026221999999997,4025.0,10,67.578933716,66.000305176,21.8,843,991,1178,0.552,93,1015,26.701046,0.9467759132385254,2.5086526822355085e-17,25.301548,3.5936394,0.5843568251370052,0.014738977392000002,38.0,9.88439850261819,0.26011575006889975,-11.298953999999998,-0.29734089473684205
241,RGI60-11.00002,36.11364818012423,35.711124,5.653783351419602,36.08280222390232,31.957324503749764,0.0827017826971841,5.35741215612423,5.270920763875772,0.9830716848373412,1.4782872691123338e-21,7.060268000000001,4025.0,11,47.4845,13.6135,18.6,2203,2526,2855,2.292,49,1853,41.041695,0.9886296987533568,1.3541261617870323e-16,41.688213,4.509113,0.4135050559454027,0.09406756493999999,33.0,3.08280222390232,0.09341824920916121,8.041694999999997,0.2436877272727272
242,RGI60-11.00002,36.11364818012423,35.711124,5.653783351419602,36.08280222390232,31.957324503749764,0.0827017826971841,5.35741215612423,5.270920763875772,0.9830716848373412,1.4782872691123338e-21,7.060268000000001,4025.0,11,47.4845,13.6135,18.6,2203,2526,2855,2.292,49,1853,41.041695,0.9886296987533568,1.3541261617870323e-16,41.688213,4.509113,0.4135050559454027,0.09406756493999999,55.0,-18.91719777609768,-0.34394905047450325,-13.958305000000003,-0.25378736363636367
243,RGI60-11.00005,23.38006630718013,22.111517,7.20544268173878,23.328637519765604,51.90550525740312,0.0013297323386266395,5.849871267180131,4.661542924819869,0.8425540924072266,0.0,6.831578999999998,4025.0,11,47.4774,13.6026,25.4,2656,2686,2778,0.057,291,202,22.997164,0.934236228466034,0.000156187248649,25.405611,2.7525663,-0.5838696913259225,0.001310838348,29.0,-5.6713624802343965,-0.1955642234563585,-6.0028359999999985,-0.20699434482758616
244,RGI60-11.00006,40.87141307254659,40.76016,4.7650922021778666,40.85092649876021,22.70046242725749,0.03709264126087427,4.692528496546586,4.801139583453413,0.9966877698898317,9.284033808398817e-08,6.262378999999996,4025.0,11,47.4708,13.6304,14.0,2450,2601,2681,0.908,33,816,42.439934,0.9501138925552368,8.618640371434347e-22,42.59268,6.4582973,0.747606047512551,0.038535460072,9.0,31.85092649876021,3.538991833195579,33.439934,3.7155482222222225
245,RGI60-11.00006,40.87141307254659,40.76016,4.7650922021778666,40.85092649876021,22.70046242725749,0.03709264126087427,4.692528496546586,4.801139583453413,0.9966877698898317,9.284033808398817e-08,6.262378999999996,4025.0,11,47.4708,13.6304,14.0,2450,2601,2681,0.908,33,816,42.439934,0.9501138925552368,8.618640371434347e-22,42.59268,6.4582973,0.747606047512551,0.038535460072,45.0,-4.149073501239791,-0.09220163336088423,-2.560065999999999,-0.056890355555555536
246,RGI60-11.00014,35.174192846459626,34.847614,5.371744355105384,35.14846426412801,28.8484683141428,0.032055399408884744,4.931389926459627,4.781472929540371,0.9728045463562012,5.110703167208368e-27,6.323725,4025.0,11,47.1953,12.6823,17.7,2494,2771,2929,0.912,27,1230,29.25484,0.9838301539421082,9.728134096886888e-12,28.531704,2.6952405,0.2002511036585311,0.026680414080000003,32.0,3.148464264128009,0.09838950825400028,-2.7451599999999985,-0.08578624999999995
247,RGI60-11.00014,35.174192846459626,34.847614,5.371744355105384,35.14846426412801,28.8484683141428,0.032055399408884744,4.931389926459627,4.781472929540371,0.9728045463562012,5.110703167208368e-27,6.323725,4025.0,11,47.1953,12.6823,17.7,2494,2771,2929,0.912,27,1230,29.25484,0.9838301539421082,9.728134096886888e-12,28.531704,2.6952405,0.2002511036585311,0.026680414080000003,19.0,16.14846426412801,0.849919171796211,10.254840000000002,0.5397284210526316
248,RGI60-11.00068,52.13883207080745,51.85794,5.35610935288067,52.10756206158208,28.680779969605847,0.14267050492461175,5.102979174807452,5.178427033192548,0.9943755269050598,2.1558886620365317e-11,6.919327000000003,4025.0,11,47.1322,12.3453,15.2,2162,2759,3440,2.738,347,5390,71.03714,0.979808509349823,1.80374505371459e-24,74.439964,11.438002,0.547911904049631,0.19449968932,74.0,-21.89243793841792,-0.29584375592456646,-2.9628600000000063,-0.040038648648648735
249,RGI60-11.00068,52.13883207080745,51.85794,5.35610935288067,52.10756206158208,28.680779969605847,0.14267050492461175,5.102979174807452,5.178427033192548,0.9943755269050598,2.1558886620365317e-11,6.919327000000003,4025.0,11,47.1322,12.3453,15.2,2162,2759,3440,2.738,347,5390,71.03714,0.979808509349823,1.80374505371459e-24,74.439964,11.438002,0.547911904049631,0.19449968932,94.0,-41.89243793841792,-0.44566423338742467,-22.962860000000006,-0.24428574468085112
250,RGI60-11.00080,30.23418209913044,29.403265,6.178270776957862,30.20005864286357,38.16154630774855,0.03587766966772192,5.399384755130441,4.780608684869559,0.9233481287956238,3.0282059814059297e-41,6.774965999999999,4025.0,11,47.1316,12.5964,19.3,2502,2789,2993,1.188,72,1304,38.77299,0.9825112819671632,1.9393293665837672e-14,42.98899,3.7215757,0.2813839842738395,0.04606231212,35.0,-4.799941357136429,-0.1371411816324694,3.77299,0.10779971428571429
251,RGI60-11.00083,25.22324996216149,24.238098,6.807821588789063,25.182583106462147,46.33492014259988,0.001007303324258486,5.535505170161489,4.32505044583851,0.8530849814414978,0.0,6.521494000000001,4025.0,11,47.1842,10.3703,18.6,2708,2741,2789,0.04,95,269,14.497615,0.9579585790634156,0.0306640285998582,14.926793,1.2317992,-0.4239628162672949,0.0005799046,12.0,13.182583106462147,1.098548592205179,2.4976149999999997,0.20813458333333332
252,RGI60-11.00106,67.19297336770187,67.637924,6.456338310259939,67.17577335150523,41.67394802761674,1.193982195549654,5.450499119701867,5.841897112298128,0.9625604748725892,4.51655163300626e-31,7.363816999999997,4025.0,11,47.0991,12.6967,15.9,2086,2984,3487,17.774,112,8667,102.70457,0.951440155506134,0.0,85.64602,16.851202,0.6484661578112313,1.8254710271800003,63.0,4.175773351505228,0.06628211669055918,39.704570000000004,0.6302312698412699
253,RGI60-11.00106,67.19297336770187,67.637924,6.456338310259939,67.17577335150523,41.67394802761674,1.193982195549654,5.450499119701867,5.841897112298128,0.9625604748725892,4.51655163300626e-31,7.363816999999997,4025.0,11,47.0991,12.6967,15.9,2086,2984,3487,17.774,112,8667,102.70457,0.951440155506134,0.0,85.64602,16.851202,0.6484661578112313,1.8254710271800003,67.0,0.175773351505228,0.002623482858286985,35.704570000000004,0.5329040298507464
254,RGI60-11.00106,67.19297336770187,67.637924,6.456338310259939,67.17577335150523,41.67394802761674,1.193982195549654,5.450499119701867,5.841897112298128,0.9625604748725892,4.51655163300626e-31,7.363816999999997,4025.0,11,47.0991,12.6967,15.9,2086,2984,3487,17.774,112,8667,102.70457,0.951440155506134,0.0,85.64602,16.851202,0.6484661578112313,1.8254710271800003,82.0,-14.824226648494772,-0.18078325181091184,20.704570000000004,0.252494756097561
255,RGI60-11.00110,35.93973388645963,35.348507,5.987602066137231,35.90701686386442,35.842471327627635,0.07856455289813535,5.657438758459627,5.605612345540372,0.9821037650108336,3.657756418973172e-22,7.4767839999999985,4025.0,11,47.1261,12.3693,22.0,2285,2695,3356,2.188,45,3075,50.159065,0.983169972896576,5.386385922091362e-20,51.818302,6.1343865,0.2148468470123927,0.10974803422,39.0,-3.0929831361355795,-0.0793072599009123,11.159064999999998,0.28612987179487176
256,RGI60-11.00112,20.49437998576397,19.306026,7.812180077901246,20.43453072938867,61.01499479749015,0.0005926013911522715,6.18689672176397,4.754841198236029,0.8236810564994812,0.0,7.302180000000002,4025.0,11,47.1715,10.4793,32.7,2756,2792,2833,0.029,103,146,15.255068,0.8402124643325806,3.600347190513276e-05,16.75024,2.3565466,-1.4118333101456253,0.00044239697200000003,11.0,9.434530729388669,0.8576846117626062,4.255068,0.3868243636363636
257,RGI60-11.00124,31.99159991801242,31.307127,6.612646123162388,31.94667491781734,43.71622487719315,0.0436711046126563,6.174309726012417,5.81141504198758,0.9652427434921264,4.208676779107818e-30,7.893790000000003,4025.0,11,47.1087,12.6507,23.4,2273,2569,3019,1.367,333,2678,50.982647,0.9715593457221984,1.7936319446309894e-20,53.40795,7.448049,0.5797862249322371,0.069693278449,50.0,-18.05332508218266,-0.36106650164365317,0.982647,0.01965294
258,RGI60-11.00135,52.78472765689441,52.478382,5.404587150457529,52.76575942589667,29.202305232787054,0.4364255962115914,5.128124632894412,5.380796647105591,0.9935770630836488,1.976330557540429e-12,7.314050000000002,4025.0,11,47.1066,12.3829,18.1,2158,3074,3576,8.271,66,5350,63.94685,0.9879850745201112,8.194252982399909e-32,64.01089,8.845741,0.385305103127846,0.5289043963500001,41.0,11.765759425896668,0.28696974209504067,22.946849999999998,0.5596792682926829
259,RGI60-11.00135,52.78472765689441,52.478382,5.404587150457529,52.76575942589667,29.202305232787054,0.4364255962115914,5.128124632894412,5.380796647105591,0.9935770630836488,1.976330557540429e-12,7.314050000000002,4025.0,11,47.1066,12.3829,18.1,2158,3074,3576,8.271,66,5350,63.94685,0.9879850745201112,8.194252982399909e-32,64.01089,8.845741,0.385305103127846,0.5289043963500001,58.0,-5.234240574103332,-0.09024552713971262,5.946849999999998,0.1025318965517241
260,RGI60-11.00141,47.72300898832298,47.869995,4.987541371936218,47.70320246061233,24.86938867120105,0.2022615784329963,4.957541268322984,4.863144939677021,0.998025357723236,5.547703040065244e-05,6.241865000000004,4025.0,11,47.1025,12.2779,17.5,2214,2720,3119,4.24,14,3750,52.399117,0.9388525485992432,0.0,50.743122,9.019821,0.959456201856706,0.22217225608,47.0,0.7032024606123315,0.014961754481113436,5.399116999999997,0.11487482978723397
261,RGI60-11.00141,47.72300898832298,47.869995,4.987541371936218,47.70320246061233,24.86938867120105,0.2022615784329963,4.957541268322984,4.863144939677021,0.998025357723236,5.547703040065244e-05,6.241865000000004,4025.0,11,47.1025,12.2779,17.5,2214,2720,3119,4.24,14,3750,52.399117,0.9388525485992432,0.0,50.743122,9.019821,0.959456201856706,0.22217225608,40.0,7.7032024606123315,0.1925800615153083,12.399116999999997,0.30997792499999993
262,RGI60-11.00161,36.81768108571429,36.150482,5.7692787798635,36.7893571425871,33.2763081795001,0.11919751714198222,5.54310180571429,5.575192242285709,0.9774894714355468,9.231668409176047e-25,7.221703000000005,4025.0,11,47.0953,12.3582,17.6,2625,3198,3621,3.24,203,3026,54.421295,0.9945682883262634,4.307997372460931e-13,60.138157,4.004787,-0.1224493493579132,0.17632499580000002,43.0,-6.2106428574129,-0.1444335548235558,11.421295,0.26561151162790697
263,RGI60-11.00190,36.62360492596272,36.067856,5.611765777391709,36.59530507149208,31.48409106200905,0.10755360160511522,5.345891621962718,5.308017714037284,0.9769093990325928,4.652579838591284e-25,7.097994999999997,4025.0,11,47.0851,12.3784,16.3,2650,3102,3409,2.939,207,2760,48.26068,0.9640882015228271,1.0793462597647169e-32,49.966805,4.51192,-0.7281080886758721,0.14183813852,39.0,-2.404694928507922,-0.06165884432071595,9.26068,0.23745333333333335
264,RGI60-11.00251,33.072712833291924,32.47458,5.63405535995076,33.03951752943578,31.73469344376032,0.02629945595343088,5.132533137291922,4.37594423870808,0.9468172788619996,7.231010020715589e-36,6.494384,4025.0,11,47.053,12.9472,14.5,2704,2846,3032,0.796,251,1346,34.636406,0.9874940514564514,5.3843174363521484e-09,35.63068,3.173121,-0.014461645392344,0.027570579176000004,42.0,-8.960482470564223,-0.2133448207277196,-7.363593999999999,-0.17532366666666666
265,RGI60-11.00251,33.072712833291924,32.47458,5.63405535995076,33.03951752943578,31.73469344376032,0.02629945595343088,5.132533137291922,4.37594423870808,0.9468172788619996,7.231010020715589e-36,6.494384,4025.0,11,47.053,12.9472,14.5,2704,2846,3032,0.796,251,1346,34.636406,0.9874940514564514,5.3843174363521484e-09,35.63068,3.173121,-0.014461645392344,0.027570579176000004,23.0,10.039517529435777,0.4365007621493816,11.636406000000001,0.505930695652174
266,RGI60-11.00254,26.164931618757763,25.142256,6.5743640767557965,26.132360385742796,43.211524563298894,0.007317060908007983,5.390351546757763,4.2299275492422375,0.8523486852645874,0.0,6.257126,4025.0,11,47.1039,11.0289,19.9,2912,3028,3236,0.28,86,909,38.59662,0.9849855303764344,0.0001616991794435,39.430874,2.698433,-0.0383036397584727,0.0108070536,20.0,6.132360385742796,0.30661801928713983,18.59662,0.9298310000000001
267,RGI60-11.00278,35.60786563378882,35.066288,6.168441953516605,35.57211152007675,38.04022279821831,0.1513237624064065,5.923511361788819,5.762218430211178,0.9770848751068116,5.716183740768473e-25,7.495993999999996,4025.0,11,47.0574,12.2454,19.4,2458,3006,3398,4.254,228,3722,55.42293,0.9907695651054382,1.1308063036785663e-20,57.064747,5.3529515,-0.263632903461324,0.23576914421999998,46.0,-10.427888479923247,-0.22669322782441842,9.422930000000001,0.2048463043478261
268,RGI60-11.00289,39.575420197763975,39.364807,4.991412902492831,39.55246905660099,24.908012899131368,0.02511581785094163,4.797238277763974,4.8709318662360275,0.994978666305542,1.5140212694664254e-10,6.514764,4025.0,11,47.0421,12.9702,15.2,2379,2647,2755,0.635,45,1220,31.644262,0.9488361477851868,2.3574039480011066e-18,30.74063,4.512319,0.525531263427206,0.02009410637,48.0,-8.44753094339901,-0.17599022798747935,-16.355738,-0.3407445416666666
269,RGI60-11.00289,39.575420197763975,39.364807,4.991412902492831,39.55246905660099,24.908012899131368,0.02511581785094163,4.797238277763974,4.8709318662360275,0.994978666305542,1.5140212694664254e-10,6.514764,4025.0,11,47.0421,12.9702,15.2,2379,2647,2755,0.635,45,1220,31.644262,0.9488361477851868,2.3574039480011066e-18,30.74063,4.512319,0.525531263427206,0.02009410637,14.0,25.55246905660099,1.825176361185785,17.644262,1.2603044285714287
270,RGI60-11.00295,51.40380850757764,51.244537,4.627031152828271,51.39018280019513,21.40409817935779,0.16701809410063415,4.4943940195776335,4.5556948604223635,0.9972926378250122,1.3819795867675566e-06,5.810813000000003,4025.0,11,47.0827,11.1193,12.8,2667,3009,3257,3.25,53,3184,69.95449,0.9704267382621764,1.9395956539627204e-31,76.93542,9.185173,0.009701148279093,0.22735209250000002,58.0,-6.609817199804873,-0.11396236551387712,11.954490000000007,0.20611189655172427
271,RGI60-11.00300,32.326267340372674,31.694645,5.814571841627935,32.289069112459245,33.80084588885585,0.006748415444503982,5.249171156372675,4.5711371076273295,0.9459850788116456,4.352409533220232e-36,6.657026000000002,4025.0,11,47.0385,13.0049,14.2,2526,2616,2729,0.209,233,673,22.995138,0.984040141105652,0.0007732718950137,24.414291,1.6259382,-0.1581804745639393,0.004805983842,40.0,-7.710930887540755,-0.19277327218851886,-17.004862,-0.42512154999999996
